,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
180,True,3,8,1,0,16,1,52.0,0,1,8,3,48.0,0,5,11,False,True,1
181,False,0,16,1,3,8,1,48.0,0,5,11,1,52.0,0,1,8,False,False,3
182,True,6,8,1,5,14,0,36.9,0,1,9,1,63.1,0,8,20,True,True,0
183,False,5,14,0,6,8,1,63.1,0,8,20,0,36.9,0,1,9,False,False,1
184,True,2,14,0,3,17,1,58.3,0,4,6,2,41.7,1,1,7,False,False,2
185,False,3,17,1,2,14,0,41.7,1,1,7,2,58.3,0,4,6,True,True,2
186,True,6,8,1,6,17,0,38.2,1,3,10,0,61.8,0,6,14,True,True,2
187,False,6,17,0,6,8,1,61.8,0,6,14,2,38.2,1,3,10,False,False,0
188,True,9,9,1,6,18,0,37.9,1,2,10,3,62.1,0,8,25,True,True,2
189,False,6,18,0,9,9,1,62.1,0,8,25,2,37.9,1,2,10,False,False,3
190,True,4,10,1,5,17,1,33.7,0,6,15,3,66.3,0,3,18,False,False,2
191,False,5,17,1,4,10,1,66.3,0,3,18,2,33.7,0,6,15,False,True,3
192,True,6,11,1,8,18,0,45.1,0,2,13,4,54.9,0,2,18,True,True,1
193,False,8,18,0,6,11,1,54.9,0,2,18,1,45.1,0,2,13,False,False,4
194,True,5,17,0,7,11,2,37.3,1,5,12,1,62.7,1,1,13,False,False,3
195,False,7,11,2,5,17,0,62.7,1,1,13,3,37.3,1,5,12,True,True,1
196,True,6,4,0,2,13,0,41.1,0,2,7,2,58.9,0,7,23,False,False,1
197,False,2,13,0,6,4,0,58.9,0,7,23,1,41.1,0,2,7,False,False,2
198,True,11,8,1,1,13,0,37.6,0,4,10,0,62.4,0,12,21,True,True,0
199,False,1,13,0,11,8,1,62.4,0,12,21,0,37.6,0,4,10,False,False,0
200,True,10,8,0,7,11,0,39.7,1,3,8,0,60.3,0,2,15,False,False,1
201,False,7,11,0,10,8,0,60.3,0,2,15,1,39.7,1,3,8,False,False,0
202,True,14,7,1,6,6,1,36.2,0,4,9,2,63.8,0,4,22,False,False,1
203,False,6,6,1,14,7,1,63.8,0,4,22,1,36.2,0,4,9,False,True,2
204,True,8,12,0,7,6,0,46.3,0,0,8,1,53.7,0,2,10,False,True,3
205,False,7,6,0,8,12,0,53.7,0,2,10,3,46.3,0,0,8,False,False,1
206,True,4,7,1,4,10,1,29.6,0,2,4,0,70.4,0,8,28,False,False,0
207,False,4,10,1,4,7,1,70.4,0,8,28,0,29.6,0,2,4,False,False,0
208,True,7,11,0,6,8,0,35.2,0,3,7,1,64.8,0,4,25,False,True,2
209,False,6,8,0,7,11,0,64.8,0,4,25,2,35.2,0,3,7,False,False,1
210,True,9,9,2,3,7,2,40.5,0,5,14,0,59.5,0,6,22,False,False,2
211,False,3,7,2,9,9,2,59.5,0,6,22,2,40.5,0,5,14,False,False,0
212,True,5,6,0,4,18,0,46.7,0,1,7,2,53.3,0,4,19,False,False,0
213,False,4,18,0,5,6,0,53.3,0,4,19,0,46.7,0,1,7,False,True,2
214,True,7,4,0,2,12,0,28.7,0,2,7,1,71.3,0,5,16,False,False,1
215,False,2,12,0,7,4,0,71.3,0,5,16,1,28.7,0,2,7,False,False,1
216,True,3,14,2,2,14,0,50.4,0,2,4,1,49.6,0,7,11,True,True,0
217,False,2,14,0,3,14,2,49.6,0,7,11,0,50.4,0,2,4,False,False,1
218,True,12,11,0,9,11,0,57.8,0,5,18,0,42.2,0,7,15,False,False,2
219,False,9,11,0,12,11,0,42.2,0,7,15,2,57.8,0,5,18,False,False,0
220,True,6,14,2,3,14,1,47.1,0,3,10,2,52.9,0,6,14,True,True,0
221,False,3,14,1,6,14,2,52.9,0,6,14,0,47.1,0,3,10,False,False,2
222,True,9,8,2,1,11,0,33.4,1,0,3,1,66.6,0,13,37,True,True,1
223,False,1,11,0,9,8,2,66.6,0,13,37,1,33.4,1,0,3,False,False,1
224,True,5,8,2,4,17,0,33.0,0,3,6,1,67.0,0,4,13,True,False,1
225,False,4,17,0,5,8,2,67.0,0,4,13,1,33.0,0,3,6,False,False,1
226,True,8,10,1,8,15,0,33.9,0,3,14,2,66.1,0,5,19,True,True,1
227,False,8,15,0,8,10,1,66.1,0,5,19,1,33.9,0,3,14,False,False,2
228,True,7,11,0,3,12,1,44.7,0,7,13,1,55.3,0,9,28,False,False,3
229,False,3,12,1,7,11,0,55.3,0,9,28,3,44.7,0,7,13,True,False,1
230,True,6,19,0,6,8,0,53.6,0,9,16,1,46.4,0,9,13,False,True,2
231,False,6,8,0,6,19,0,46.4,0,9,13,2,53.6,0,9,16,False,False,1
232,True,3,12,0,5,8,0,48.1,0,6,12,2,51.9,0,4,6,False,True,2
233,False,5,8,0,3,12,0,51.9,0,4,6,2,48.1,0,6,12,False,False,2
234,True,10,6,0,6,20,1,48.3,0,9,13,4,51.7,0,6,16,False,False,1
235,False,6,20,1,10,6,0,51.7,0,6,16,1,48.3,0,9,13,True,False,4
236,True,4,11,1,5,19,0,47.2,0,3,8,1,52.8,0,8,16,True,True,1
237,False,5,19,0,4,11,1,52.8,0,8,16,1,47.2,0,3,8,False,False,1
238,True,8,15,0,6,12,2,54.5,0,9,12,4,45.5,0,3,13,False,False,4
239,False,6,12,2,8,15,0,45.5,0,3,13,4,54.5,0,9,12,True,True,4
240,True,6,13,1,4,7,0,49.6,0,4,8,2,50.4,0,6,10,True,True,3
241,False,4,7,0,6,13,1,50.4,0,6,10,3,49.6,0,4,8,False,False,2
242,True,11,8,0,4,14,1,50.2,0,5,10,2,49.8,0,9,14,False,False,1
243,False,4,14,1,11,8,0,49.8,0,9,14,1,50.2,0,5,10,True,True,2
244,True,5,7,0,4,7,0,48.0,0,9,15,3,52.0,0,10,27,False,False,1
245,False,4,7,0,5,7,0,52.0,0,10,27,1,48.0,0,9,15,False,True,3
246,True,4,12,2,4,14,0,50.0,1,4,9,3,50.0,0,8,16,True,True,1
247,False,4,14,0,4,12,2,50.0,0,8,16,1,50.0,1,4,9,False,False,3
248,True,12,9,0,7,16,2,46.3,0,10,16,2,53.7,0,8,17,False,False,3
249,False,7,16,2,12,9,0,53.7,0,8,17,3,46.3,0,10,16,True,True,2
250,True,10,9,0,3,16,0,41.4,0,4,5,2,58.6,0,8,18,False,True,3
251,False,3,16,0,10,9,0,58.6,0,8,18,3,41.4,0,4,5,False,False,2
252,True,4,21,1,6,7,1,49.5,0,6,7,2,50.5,0,11,14,False,False,3
253,False,6,7,1,4,21,1,50.5,0,11,14,3,49.5,0,6,7,False,True,2
254,True,6,9,1,2,10,0,43.0,0,2,6,3,57.0,0,10,15,True,False,2
255,False,2,10,0,6,9,1,57.0,0,10,15,2,43.0,0,2,6,False,True,3
256,True,5,11,1,4,5,0,54.2,0,6,12,3,45.8,0,13,19,True,True,2
257,False,4,5,0,5,11,1,45.8,0,13,19,2,54.2,0,6,12,False,False,3
258,True,7,12,2,3,12,1,58.6,0,7,11,4,41.4,0,5,11,True,True,0
259,False,3,12,1,7,12,2,41.4,0,5,11,0,58.6,0,7,11,False,False,4
260,True,14,10,0,4,12,0,43.8,0,4,7,1,56.2,0,6,14,False,True,1
261,False,4,12,0,14,10,0,56.2,0,6,14,1,43.8,0,4,7,False,False,1
262,True,10,13,0,3,11,0,50.4,0,3,5,2,49.6,0,10,20,False,True,2
263,False,3,11,0,10,13,0,49.6,0,10,20,2,50.4,0,3,5,False,False,2
264,True,10,14,0,9,7,1,34.2,0,7,8,2,65.8,0,9,15,False,False,3
265,False,9,7,1,10,14,0,65.8,0,9,15,3,34.2,0,7,8,True,True,2
266,True,5,14,0,7,7,2,46.8,0,10,11,2,53.2,1,1,5,False,False,3
267,False,7,7,2,5,14,0,53.2,1,1,5,3,46.8,0,10,11,True,True,2
268,True,4,17,0,4,10,0,49.3,0,3,9,2,50.7,0,2,7,False,False,1
269,False,4,10,0,4,17,0,50.7,0,2,7,1,49.3,0,3,9,False,True,2
270,True,5,12,0,4,14,0,44.8,0,1,6,1,55.2,0,0,16,False,False,0
271,False,4,14,0,5,12,0,55.2,0,0,16,0,44.8,0,1,6,False,False,1
272,True,13,13,0,2,9,0,46.2,0,2,3,2,53.8,0,9,24,False,True,2
273,False,2,9,0,13,13,0,53.8,0,9,24,2,46.2,0,2,3,False,False,2
274,True,3,11,2,3,8,1,38.7,0,5,12,1,61.3,0,2,15,True,False,1
275,False,3,8,1,3,11,2,61.3,0,2,15,1,38.7,0,5,12,False,True,1
276,True,3,8,1,13,10,1,62.3,0,7,23,3,37.7,1,4,14,False,False,2
277,False,13,10,1,3,8,1,37.7,1,4,14,2,62.3,0,7,23,False,False,3
278,True,3,13,0,8,11,0,60.9,0,2,13,2,39.1,0,8,15,False,True,2
279,False,8,11,0,3,13,0,39.1,0,8,15,2,60.9,0,2,13,False,False,2
280,True,6,8,2,5,7,0,51.0,0,2,10,1,49.0,0,5,21,True,True,0
281,False,5,7,0,6,8,2,49.0,0,5,21,0,51.0,0,2,10,False,False,1
282,True,3,15,1,3,15,0,46.9,0,1,14,2,53.1,0,6,14,True,True,1
283,False,3,15,0,3,15,1,53.1,0,6,14,1,46.9,0,1,14,False,False,2
284,True,11,10,1,3,16,0,59.8,0,3,8,2,40.2,0,5,16,True,False,1
285,False,3,16,0,11,10,1,40.2,0,5,16,1,59.8,0,3,8,False,False,2
286,True,8,10,1,2,8,1,42.1,2,3,11,1,57.9,0,8,27,False,True,1
287,False,2,8,1,8,10,1,57.9,0,8,27,1,42.1,2,3,11,False,False,1
288,True,4,10,0,1,8,0,52.7,0,5,11,3,47.3,0,3,11,False,False,0
289,False,1,8,0,4,10,0,47.3,0,3,11,0,52.7,0,5,11,False,True,3
290,True,5,18,0,6,15,1,45.6,0,6,14,2,54.4,0,5,13,False,False,4
291,False,6,15,1,5,18,0,54.4,0,5,13,4,45.6,0,6,14,True,True,2
292,True,7,18,0,3,13,2,49.0,0,5,16,2,51.0,0,10,28,False,False,2
293,False,3,13,2,7,18,0,51.0,0,10,28,2,49.0,0,5,16,True,True,2
294,True,8,6,0,6,11,1,50.7,0,8,15,0,49.3,0,5,13,False,False,0
295,False,6,11,1,8,6,0,49.3,0,5,13,0,50.7,0,8,15,True,True,0
296,True,10,12,0,1,10,0,45.3,0,2,10,2,54.7,0,5,23,False,True,2
297,False,1,10,0,10,12,0,54.7,0,5,23,2,45.3,0,2,10,False,False,2
298,True,9,4,0,5,8,0,27.3,0,1,8,1,72.7,0,8,21,False,True,0
299,False,5,8,0,9,4,0,72.7,0,8,21,0,27.3,0,1,8,False,False,1
300,True,9,8,0,8,10,1,45.3,0,6,8,1,54.7,0,3,16,False,False,0
301,False,8,10,1,9,8,0,54.7,0,3,16,0,45.3,0,6,8,True,True,1
302,True,4,16,0,5,6,1,56.4,0,4,8,0,43.6,0,4,14,False,False,1
303,False,5,6,1,4,16,0,43.6,0,4,14,1,56.4,0,4,8,True,True,0
304,True,2,6,1,8,9,1,52.8,0,2,10,0,47.2,0,4,14,False,False,2
305,False,8,9,1,2,6,1,47.2,0,4,14,2,52.8,0,2,10,False,True,0
