,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
156,True,8,14,0,4,15,1,34.5,1,7,10,4,65.5,0,6,16,False,False,0
157,False,4,15,1,8,14,0,65.5,0,6,16,0,34.5,1,7,10,True,False,4
158,True,5,14,0,2,9,0,33.5,1,3,4,2,66.5,0,11,21,False,True,1
159,False,2,9,0,5,14,0,66.5,0,11,21,1,33.5,1,3,4,False,False,2
160,True,3,12,1,8,7,0,58.5,0,6,14,0,41.5,1,5,7,True,False,2
161,False,8,7,0,3,12,1,41.5,1,5,7,2,58.5,0,6,14,False,False,0
162,True,3,8,0,0,10,0,46.3,0,5,9,2,53.7,0,5,10,False,True,1
163,False,0,10,0,3,8,0,53.7,0,5,10,1,46.3,0,5,9,False,False,2
164,True,6,6,1,8,17,0,65.9,0,8,16,1,34.1,0,9,15,True,False,1
165,False,8,17,0,6,6,1,34.1,0,9,15,1,65.9,0,8,16,False,False,1
166,True,7,12,0,3,6,0,47.8,0,3,6,2,52.2,0,6,11,False,False,2
167,False,3,6,0,7,12,0,52.2,0,6,11,2,47.8,0,3,6,False,False,2
168,True,6,10,1,6,16,0,45.6,0,11,15,4,54.4,0,13,17,True,True,3
169,False,6,16,0,6,10,1,54.4,0,13,17,3,45.6,0,11,15,False,False,4
170,True,8,13,1,6,11,2,51.3,0,7,15,2,48.7,2,11,14,False,False,2
171,False,6,11,2,8,13,1,48.7,2,11,14,2,51.3,0,7,15,True,True,2
172,True,9,16,2,5,18,2,43.8,0,5,12,3,56.2,0,8,17,False,False,4
173,False,5,18,2,9,16,2,56.2,0,8,17,4,43.8,0,5,12,False,False,3
174,True,6,13,1,4,7,0,49.6,0,4,8,2,50.4,0,6,10,True,True,3
175,False,4,7,0,6,13,1,50.4,0,6,10,3,49.6,0,4,8,False,False,2
176,True,2,14,0,3,8,2,47.7,0,4,11,3,52.3,0,6,11,False,False,0
177,False,3,8,2,2,14,0,52.3,0,6,11,0,47.7,0,4,11,True,True,3
178,True,5,16,1,9,9,0,59.1,0,15,26,1,40.9,0,5,8,True,False,3
179,False,9,9,0,5,16,1,40.9,0,5,8,3,59.1,0,15,26,False,False,1
180,True,6,13,1,1,13,0,52.3,1,3,7,3,47.7,0,7,11,True,True,5
181,False,1,13,0,6,13,1,47.7,0,7,11,5,52.3,1,3,7,False,False,3
182,True,9,11,1,1,13,0,56.4,0,3,8,5,43.6,0,8,12,True,True,1
183,False,1,13,0,9,11,1,43.6,0,8,12,1,56.4,0,3,8,False,False,5
184,True,6,10,0,7,17,0,44.4,0,6,9,3,55.6,0,1,11,False,False,2
185,False,7,17,0,6,10,0,55.6,0,1,11,2,44.4,0,6,9,False,True,3
186,True,8,12,0,6,9,0,47.8,0,7,11,1,52.2,0,7,9,False,False,4
187,False,6,9,0,8,12,0,52.2,0,7,9,4,47.8,0,7,11,False,False,1
188,True,9,10,0,3,11,0,48.9,0,4,7,1,51.1,0,10,13,False,False,1
189,False,3,11,0,9,10,0,51.1,0,10,13,1,48.9,0,4,7,False,True,1
190,True,3,11,0,7,12,0,65.0,0,8,18,0,35.0,0,1,6,False,False,3
191,False,7,12,0,3,11,0,35.0,0,1,6,3,65.0,0,8,18,False,False,0
192,True,14,10,0,3,13,1,34.7,1,3,10,1,65.3,0,12,20,False,False,0
193,False,3,13,1,14,10,0,65.3,0,12,20,0,34.7,1,3,10,True,False,1
194,True,8,11,0,8,15,1,43.9,0,8,18,2,56.1,0,12,23,False,False,0
195,False,8,15,1,8,11,0,56.1,0,12,23,0,43.9,0,8,18,True,False,2
196,True,8,6,1,6,12,0,56.5,0,5,9,0,43.5,0,6,16,True,True,1
197,False,6,12,0,8,6,1,43.5,0,6,16,1,56.5,0,5,9,False,False,0
198,True,8,12,2,6,10,2,43.6,0,5,9,2,56.4,0,9,15,False,False,1
199,False,6,10,2,8,12,2,56.4,0,9,15,1,43.6,0,5,9,False,False,2
200,True,5,12,1,6,7,0,69.5,0,7,16,1,30.5,0,7,10,True,False,1
201,False,6,7,0,5,12,1,30.5,0,7,10,1,69.5,0,7,16,False,True,1
202,True,6,14,0,2,14,1,37.4,0,4,6,3,62.6,0,10,16,False,True,1
203,False,2,14,1,6,14,0,62.6,0,10,16,1,37.4,0,4,6,True,False,3
204,True,10,9,0,3,16,0,50.7,0,3,10,1,49.3,0,3,7,False,False,0
205,False,3,16,0,10,9,0,49.3,0,3,7,0,50.7,0,3,10,False,False,1
206,True,10,11,0,6,10,0,51.6,0,3,5,2,48.4,0,5,11,False,False,2
207,False,6,10,0,10,11,0,48.4,0,5,11,2,51.6,0,3,5,False,False,2
208,True,5,11,0,5,16,0,54.9,0,8,17,3,45.1,0,5,10,False,True,2
209,False,5,16,0,5,11,0,45.1,0,5,10,2,54.9,0,8,17,False,False,3
210,True,5,9,1,8,13,2,34.1,0,4,7,4,65.9,0,6,14,False,False,1
211,False,8,13,2,5,9,1,65.9,0,6,14,1,34.1,0,4,7,True,True,4
212,True,4,12,1,7,13,0,56.9,0,5,9,3,43.1,0,3,12,True,False,1
213,False,7,13,0,4,12,1,43.1,0,3,12,1,56.9,0,5,9,False,False,3
214,True,8,16,0,2,7,1,38.1,0,2,6,2,61.9,0,8,16,False,True,1
215,False,2,7,1,8,16,0,61.9,0,8,16,1,38.1,0,2,6,True,False,2
216,True,11,8,0,4,14,1,50.2,0,5,10,2,49.8,0,9,14,False,False,1
217,False,4,14,1,11,8,0,49.8,0,9,14,1,50.2,0,5,10,True,True,2
218,True,6,13,3,6,12,1,34.2,1,4,6,2,65.8,0,10,13,True,True,1
219,False,6,12,1,6,13,3,65.8,0,10,13,1,34.2,1,4,6,False,False,2
220,True,10,9,0,5,11,0,51.1,0,3,9,3,48.9,0,11,22,False,True,0
221,False,5,11,0,10,9,0,48.9,0,11,22,0,51.1,0,3,9,False,False,3
222,True,9,9,1,4,4,0,33.4,0,8,10,1,66.6,0,8,21,True,True,0
223,False,4,4,0,9,9,1,66.6,0,8,21,0,33.4,0,8,10,False,False,1
224,True,5,7,0,4,7,0,48.0,0,9,15,3,52.0,0,10,27,False,False,1
225,False,4,7,0,5,7,0,52.0,0,10,27,1,48.0,0,9,15,False,True,3
226,True,0,10,0,12,7,0,62.3,0,9,12,1,37.7,0,5,10,False,True,0
227,False,12,7,0,0,10,0,37.7,0,5,10,0,62.3,0,9,12,False,False,1
228,True,4,12,0,13,9,2,53.2,0,15,21,0,46.8,0,7,13,False,False,1
229,False,13,9,2,4,12,0,46.8,0,7,13,1,53.2,0,15,21,True,True,0
230,True,7,11,0,13,11,1,60.4,0,11,21,2,39.6,0,4,12,False,True,3
